"subj_idx","stim","stim_PM","stim_noPM","rt","response","trialno","TBdist","TSdist","SBdist","Helpful"
"27","Uad","PM","PM","0.77113","1","30","0.24653","0.41667","0.33681","5"
"27","Uad","PM","PM","1.0294","0","1","0.24653","0.25","0.0034722","5"
"27","Uad","PM","PM","0.65231","0","2","0.24653","0.083333","0.16319","5"
"27","Uad","PM","PM","0.71348","1","3","0.24653","0.41667","0.33681","5"
"27","Uad","PM","PM","0.83674","0","4","0.24653","0.083333","0.32986","5"
"27","Uad","PM","PM","0.66649","1","5","0.24653","0.41667","0.17014","5"
"27","Uad","PM","PM","0.68847","1","6","0.24653","0.25","0.0034722","5"
"27","Uad","PM","PM","1.1562","1","7","0.24653","0.083333","0.32986","5"
"27","Uad","PM","PM","0.78913","1","8","0.24653","0.25","0.0034722","5"
"27","Uad","PM","PM","0.79127","1","9","0.24653","0.083333","0.16319","5"
"27","Uad","PM","PM","0.69249","1","11","0.24653","0.33333","0.086806","5"
"27","Uad","PM","PM","0.60041","1","12","0.24653","0.33333","0.086806","5"
"27","Uad","PM","PM","0.8319","1","13","0.24653","0.083333","0.32986","5"
"27","Uad","PM","PM","1.1022","1","14","0.24653","0.25","0.49653","5"
"27","Uad","PM","PM","0.93722","1","15","0.24653","0.41667","0.17014","5"
"27","Uad","PM","PM","0.73188","1","16","0.24653","0.41667","0.33681","5"
"27","Uad","PM","PM","0.86233","1","17","0.24653","0.41667","0.33681","5"
"27","Uad","PM","PM","0.69917","1","19","0.24653","0.083333","0.16319","5"
"27","Uad","PM","PM","0.69493","1","20","0.24653","0.083333","0.32986","5"
"27","Uad","PM","PM","1.1711","1","21","0.24653","0.33333","0.086806","5"
"27","Uad","PM","PM","0.68124","1","22","0.24653","0.083333","0.16319","5"
"27","Uad","PM","PM","0.57363","1","23","0.24653","0.25","0.49653","5"
"27","Uad","PM","PM","0.76621","0","24","0.24653","0.25","0.0034722","5"
"27","Uad","PM","PM","0.78375","1","25","0.24653","0.25","0.49653","5"
"27","Uad","PM","PM","0.66427","1","26","0.24653","0.25","0.49653","5"
"27","Uad","PM","PM","0.86684","1","27","0.24653","0.41667","0.33681","5"
"27","Uad","PM","PM","0.82329","1","28","0.24653","0.41667","0.17014","5"
"27","Uad","PM","PM","0.72624","1","29","0.24653","0.41667","0.17014","5"
"27","Uad","PM","PM","0.64046","0","1","0.16319","0.5","0.33681","5"
"27","Uad","PM","PM","0.76739","0","2","0.16319","0.33333","0.49653","5"
"27","Uad","PM","PM","0.76004","1","3","0.16319","0.5","0.33681","5"
"27","Uad","PM","PM","1.2724","0","4","0.16319","0.083333","0.24653","5"
"27","Uad","PM","PM","0.805","1","5","0.16319","0.16667","0.32986","5"
"27","Uad","PM","PM","0.61607","1","8","0.16319","0.33333","0.17014","5"
"27","Uad","PM","PM","0.76604","1","9","0.16319","0.5","0.33681","5"
"27","Uad","PM","PM","0.78178","1","10","0.16319","0.5","0.33681","5"
"27","Uad","PM","PM","0.73382","1","11","0.16319","0.16667","0.32986","5"
"27","Uad","PM","PM","0.592","1","12","0.16319","0.16667","0.32986","5"
"27","Uad","PM","PM","0.75237","1","13","0.16319","0.25","0.086806","5"
"27","Uad","PM","PM","0.84207","1","14","0.16319","0.25","0.086806","5"
"27","Uad","PM","PM","0.73501","1","15","0.16319","0.16667","0.0034722","5"
"27","Uad","PM","PM","1.0252","1","16","0.16319","0.083333","0.24653","5"
"27","Uad","PM","PM","0.70462","1","17","0.16319","0.083333","0.24653","5"
"27","Uad","PM","PM","0.68331","1","18","0.16319","0.33333","0.49653","5"
"27","Uad","PM","PM","0.80748","1","19","0.16319","0.083333","0.24653","5"
"27","Uad","PM","PM","1.3897","1","20","0.16319","0.16667","0.0034722","5"
"27","Uad","PM","PM","1.0537","1","21","0.16319","0.16667","0.0034722","5"
"27","Uad","PM","PM","1.4492","1","22","0.16319","0.25","0.086806","5"
"27","Uad","PM","PM","0.63862","1","23","0.16319","0.16667","0.32986","5"
"27","Uad","PM","PM","1.0603","1","24","0.16319","0.33333","0.17014","5"
"27","Uad","PM","PM","0.64504","1","26","0.16319","0.33333","0.49653","5"
"27","Uad","PM","PM","0.56805","1","27","0.16319","0.33333","0.17014","5"
"27","Uad","PM","PM","0.61733","1","28","0.16319","0.33333","0.49653","5"
"27","Uad","PM","PM","0.6562","1","29","0.16319","0.25","0.086806","5"
"27","Uad","PM","PM","0.53909","1","30","0.16319","0.16667","0.0034722","5"
"27","Uad","PM","PM","0.80421","1","1","0.086806","0.41667","0.49653","5"
"27","Uad","PM","PM","0.57907","1","2","0.086806","0.25","0.16319","5"
"27","Uad","PM","PM","0.50857","1","3","0.086806","0.41667","0.32986","5"
"27","Uad","PM","PM","0.76665","1","4","0.086806","0.41667","0.49653","5"
"27","Uad","PM","PM","0.57251","1","7","0.086806","0.33333","0.24653","5"
"27","Uad","PM","PM","0.58875","1","8","0.086806","0.083333","0.0034722","5"
"27","Uad","PM","PM","0.56409","1","9","0.086806","0.41667","0.49653","5"
"27","Uad","PM","PM","0.90843","0","10","0.086806","0.083333","0.0034722","5"
"27","Uad","PM","PM","0.76538","1","11","0.086806","0.25","0.33681","5"
"27","Uad","PM","PM","0.58069","1","12","0.086806","0.25","0.16319","5"
"27","Uad","PM","PM","0.69183","1","13","0.086806","0.083333","0.17014","5"
"27","Uad","PM","PM","0.66947","1","14","0.086806","0.083333","0.17014","5"
"27","Uad","PM","PM","0.88463","1","16","0.086806","0.25","0.16319","5"
"27","Uad","PM","PM","0.55187","1","17","0.086806","0.25","0.33681","5"
"27","Uad","PM","PM","0.58554","1","18","0.086806","0.33333","0.24653","5"
"27","Uad","PM","PM","0.88046","1","19","0.086806","0.083333","0.0034722","5"
"27","Uad","PM","PM","0.98834","1","20","0.086806","0.41667","0.32986","5"
"27","Uad","PM","PM","0.73228","1","21","0.086806","0.25","0.33681","5"
"27","Uad","PM","PM","0.70025","1","22","0.086806","0.33333","0.24653","5"
"27","Uad","PM","PM","0.79863","1","23","0.086806","0.41667","0.32986","5"
"27","Uad","PM","PM","0.57419","1","24","0.086806","0.41667","0.49653","5"
"27","Uad","PM","PM","0.59044","1","25","0.086806","0.083333","0.0034722","5"
"27","Uad","PM","PM","0.56616","1","26","0.086806","0.41667","0.32986","5"
"27","Uad","PM","PM","0.77453","1","27","0.086806","0.083333","0.17014","5"
"27","Uad","PM","PM","0.61407","1","28","0.086806","0.25","0.33681","5"
"27","Uad","PM","PM","0.89266","0","29","0.086806","0.25","0.16319","5"
"27","Uad","PM","PM","0.91986","0","30","0.086806","0.33333","0.24653","5"
"27","Uad","PM","PM","1.0586","1","1","0.17014","0.5","0.32986","5"
"27","Uad","PM","PM","0.60686","1","2","0.17014","0.16667","0.33681","5"
"27","Uad","PM","PM","0.60509","1","3","0.17014","0.33333","0.16319","5"
"27","Uad","PM","PM","0.86813","1","4","0.17014","0.16667","0.0034722","5"
"27","Uad","PM","PM","0.56865","1","5","0.17014","0.41667","0.24653","5"
"27","Uad","PM","PM","0.91984","1","6","0.17014","0.33333","0.49653","5"
"27","Uad","PM","PM","0.59374","1","7","0.17014","0.41667","0.24653","5"
"27","Uad","PM","PM","0.68808","1","8","0.17014","0.33333","0.16319","5"
"27","Uad","PM","PM","0.90703","0","9","0.17014","0.16667","0.33681","5"
"27","Uad","PM","PM","0.66873","0","10","0.17014","0.083333","0.086806","5"
"27","Uad","PM","PM","0.88131","1","11","0.17014","0.33333","0.16319","5"
"27","Uad","PM","PM","1.3415","1","12","0.17014","0.083333","0.086806","5"
"27","Uad","PM","PM","1.6","1","14","0.17014","0.16667","0.0034722","5"
"27","Uad","PM","PM","1.072","1","15","0.17014","0.5","0.32986","5"
"27","Uad","PM","PM","0.5566","1","16","0.17014","0.33333","0.16319","5"
"27","Uad","PM","PM","1.0288","0","17","0.17014","0.33333","0.49653","5"
"27","Uad","PM","PM","0.76237","1","18","0.17014","0.16667","0.33681","5"
"27","Uad","PM","PM","0.97791","0","19","0.17014","0.41667","0.24653","5"
"27","Uad","PM","PM","0.69732","1","20","0.17014","0.41667","0.24653","5"
"27","Uad","PM","PM","0.72326","1","22","0.17014","0.16667","0.0034722","5"
"27","Uad","PM","PM","0.5662","1","23","0.17014","0.5","0.32986","5"
"27","Uad","PM","PM","0.71915","1","24","0.17014","0.16667","0.0034722","5"
"27","Uad","PM","PM","1.0667","1","25","0.17014","0.083333","0.086806","5"
"27","Uad","PM","PM","0.62288","1","26","0.17014","0.33333","0.49653","5"
"27","Uad","PM","PM","0.59459","1","27","0.17014","0.5","0.32986","5"
"27","Uad","PM","PM","0.73801","1","28","0.17014","0.16667","0.33681","5"
"27","Uad","PM","PM","0.72417","1","29","0.17014","0.083333","0.086806","5"
"27","Uad","PM","PM","0.62244","1","30","0.17014","0.33333","0.49653","5"
"27","Uad","PM","PM","0.60741","0","1","0.49653","0.5","0.0034722","5"
"27","Uad","PM","PM","0.5369","1","3","0.49653","0.33333","0.16319","5"
"27","Uad","PM","PM","0.69665","1","4","0.49653","0.16667","0.33681","5"
"27","Uad","PM","PM","0.56361","1","5","0.49653","0.5","0.0034722","5"
"27","Uad","PM","PM","0.59713","0","6","0.49653","0.25","0.24653","5"
"27","Uad","PM","PM","0.57888","1","7","0.49653","0.16667","0.33681","5"
"27","Uad","PM","PM","1.0996","0","8","0.49653","0.41667","0.086806","5"
"27","Uad","PM","PM","0.51061","1","9","0.49653","0.33333","0.16319","5"
"27","Uad","PM","PM","0.63306","1","10","0.49653","0.33333","0.17014","5"
"27","Uad","PM","PM","0.76324","1","12","0.49653","0.16667","0.32986","5"
"27","Uad","PM","PM","0.70623","1","13","0.49653","0.16667","0.32986","5"
"27","Uad","PM","PM","0.77271","1","14","0.49653","0.41667","0.086806","5"
"27","Uad","PM","PM","0.80453","1","15","0.49653","0.16667","0.33681","5"
"27","Uad","PM","PM","0.65933","1","16","0.49653","0.33333","0.16319","5"
"27","Uad","PM","PM","0.72713","1","17","0.49653","0.16667","0.32986","5"
"27","Uad","PM","PM","0.67394","1","18","0.49653","0.33333","0.17014","5"
"27","Uad","PM","PM","0.85209","0","19","0.49653","0.33333","0.17014","5"
"27","Uad","PM","PM","0.76921","1","20","0.49653","0.41667","0.086806","5"
"27","Uad","PM","PM","0.93256","1","21","0.49653","0.33333","0.16319","5"
"27","Uad","PM","PM","0.88353","1","22","0.49653","0.25","0.24653","5"
"27","Uad","PM","PM","0.74303","1","23","0.49653","0.16667","0.32986","5"
"27","Uad","PM","PM","0.6412","1","24","0.49653","0.16667","0.33681","5"
"27","Uad","PM","PM","0.67054","1","25","0.49653","0.5","0.0034722","5"
"27","Uad","PM","PM","0.59438","1","26","0.49653","0.25","0.24653","5"
"27","Uad","PM","PM","1.2091","1","27","0.49653","0.25","0.24653","5"
"27","Uad","PM","PM","0.68758","1","28","0.49653","0.33333","0.17014","5"
"27","Uad","PM","PM","0.59439","1","29","0.49653","0.5","0.0034722","5"
"27","Uad","PM","PM","0.8498","1","30","0.49653","0.41667","0.086806","5"
"27","Uad","PM","PM","0.60228","1","1","0.49653","0.41667","0.086806","5"
"27","Uad","PM","PM","0.59337","1","2","0.49653","0.33333","0.16319","5"
"27","Uad","PM","PM","0.64033","1","3","0.49653","0.16667","0.32986","5"
"27","Uad","PM","PM","0.69509","0","4","0.49653","0.25","0.24653","5"
"27","Uad","PM","PM","0.60271","1","5","0.49653","0.33333","0.17014","5"
"27","Uad","PM","PM","0.59356","0","6","0.49653","0.16667","0.33681","5"
"27","Uad","PM","PM","0.68844","1","7","0.49653","0.16667","0.33681","5"
"27","Uad","PM","PM","1.0179","1","9","0.49653","0.16667","0.32986","5"
"27","Uad","PM","PM","0.5837","1","10","0.49653","0.33333","0.16319","5"
"27","Uad","PM","PM","0.61514","1","12","0.49653","0.5","0.0034722","5"
"27","Uad","PM","PM","0.87781","1","13","0.49653","0.16667","0.33681","5"
"27","Uad","PM","PM","0.62552","1","14","0.49653","0.16667","0.33681","5"
"27","Uad","PM","PM","0.55168","1","15","0.49653","0.25","0.24653","5"
"27","Uad","PM","PM","0.59383","1","16","0.49653","0.33333","0.17014","5"
"27","Uad","PM","PM","0.92079","1","17","0.49653","0.41667","0.086806","5"
"27","Uad","PM","PM","0.73162","1","18","0.49653","0.5","0.0034722","5"
"27","Uad","PM","PM","0.77346","1","19","0.49653","0.33333","0.16319","5"
"27","Uad","PM","PM","0.91922","0","20","0.49653","0.33333","0.17014","5"
"27","Uad","PM","PM","0.68098","1","21","0.49653","0.25","0.24653","5"
"27","Uad","PM","PM","0.90052","1","22","0.49653","0.25","0.24653","5"
"27","Uad","PM","PM","0.87989","1","23","0.49653","0.41667","0.086806","5"
"27","Uad","PM","PM","1.0373","0","25","0.49653","0.16667","0.32986","5"
"27","Uad","PM","PM","0.61002","1","26","0.49653","0.33333","0.17014","5"
"27","Uad","PM","PM","0.67944","1","27","0.49653","0.41667","0.086806","5"
"27","Uad","PM","PM","0.77318","1","28","0.49653","0.5","0.0034722","5"
"27","Uad","PM","PM","0.75054","1","30","0.49653","0.33333","0.16319","5"
"27","Uad","PM","PM","0.68195","0","1","0.0034722","0.25","0.24653","5"
"27","Uad","PM","PM","0.78154","1","2","0.0034722","0.33333","0.33681","5"
"27","Uad","PM","PM","0.64518","1","3","0.0034722","0.25","0.24653","5"
"27","Uad","PM","PM","0.96268","1","4","0.0034722","0.5","0.49653","5"
"27","Uad","PM","PM","0.64267","1","6","0.0034722","0.083333","0.086806","5"
"27","Uad","PM","PM","1.152","0","7","0.0034722","0.33333","0.32986","5"
"27","Uad","PM","PM","0.80742","1","8","0.0034722","0.5","0.49653","5"
"27","Uad","PM","PM","0.55095","1","9","0.0034722","0.16667","0.17014","5"
"27","Uad","PM","PM","0.5513","1","10","0.0034722","0.33333","0.32986","5"
"27","Uad","PM","PM","0.76053","1","11","0.0034722","0.083333","0.086806","5"
"27","Uad","PM","PM","1.2187","1","12","0.0034722","0.16667","0.17014","5"
"27","Uad","PM","PM","0.97915","1","13","0.0034722","0.083333","0.086806","5"
"27","Uad","PM","PM","0.59489","1","14","0.0034722","0.16667","0.17014","5"
"27","Uad","PM","PM","0.77263","1","16","0.0034722","0.16667","0.16319","5"
"27","Uad","PM","PM","0.72545","1","17","0.0034722","0.33333","0.33681","5"
"27","Uad","PM","PM","1.1363","1","18","0.0034722","0.5","0.49653","5"
"27","Uad","PM","PM","0.8256","1","19","0.0034722","0.25","0.24653","5"
"27","Uad","PM","PM","1.3922","1","20","0.0034722","0.16667","0.16319","5"
"27","Uad","PM","PM","0.62402","1","21","0.0034722","0.33333","0.32986","5"
"27","Uad","PM","PM","0.90214","0","22","0.0034722","0.33333","0.33681","5"
"27","Uad","PM","PM","0.91815","1","25","0.0034722","0.33333","0.33681","5"
"27","Uad","PM","PM","0.77527","1","26","0.0034722","0.16667","0.16319","5"
"27","Uad","PM","PM","0.63999","1","27","0.0034722","0.16667","0.17014","5"
"27","Uad","PM","PM","0.80615","1","28","0.0034722","0.083333","0.086806","5"
"27","Uad","PM","PM","1.1415","1","30","0.0034722","0.16667","0.16319","5"
"27","Uad","PM","PM","0.81579","1","1","0.33681","0.16667","0.49653","5"
"27","Uad","PM","PM","1.1494","1","2","0.33681","0.5","0.16319","5"
"27","Uad","PM","PM","0.5092","1","3","0.33681","0.41667","0.24653","5"
"27","Uad","PM","PM","0.48868","1","4","0.33681","0.33333","0.32986","5"
"27","Uad","PM","PM","0.73899","1","5","0.33681","0.16667","0.49653","5"
"27","Uad","PM","PM","0.64453","1","6","0.33681","0.41667","0.24653","5"
"27","Uad","PM","PM","0.57021","0","7","0.33681","0.33333","0.32986","5"
"27","Uad","PM","PM","0.65123","0","8","0.33681","0.16667","0.49653","5"
"27","Uad","PM","PM","0.67262","1","9","0.33681","0.5","0.16319","5"
"27","Uad","PM","PM","0.52498","1","11","0.33681","0.16667","0.17014","5"
"27","Uad","PM","PM","0.86356","1","12","0.33681","0.16667","0.49653","5"
"27","Uad","PM","PM","0.79571","0","13","0.33681","0.25","0.086806","5"
"27","Uad","PM","PM","0.6433","1","14","0.33681","0.33333","0.0034722","5"
"27","Uad","PM","PM","1.0248","1","15","0.33681","0.41667","0.24653","5"
"27","Uad","PM","PM","0.55925","1","16","0.33681","0.5","0.16319","5"
"27","Uad","PM","PM","0.96055","0","17","0.33681","0.33333","0.0034722","5"
"27","Uad","PM","PM","0.71301","1","18","0.33681","0.25","0.086806","5"
"27","Uad","PM","PM","0.63572","1","19","0.33681","0.33333","0.0034722","5"
"27","Uad","PM","PM","0.6814","1","20","0.33681","0.25","0.086806","5"
"27","Uad","PM","PM","1.0132","1","21","0.33681","0.16667","0.17014","5"
"27","Uad","PM","PM","0.61037","1","22","0.33681","0.33333","0.0034722","5"
"27","Uad","PM","PM","0.96049","1","23","0.33681","0.5","0.16319","5"
"27","Uad","PM","PM","1.1432","1","25","0.33681","0.16667","0.17014","5"
"27","Uad","PM","PM","0.54446","1","26","0.33681","0.33333","0.32986","5"
"27","Uad","PM","PM","0.6956","1","27","0.33681","0.25","0.086806","5"
"27","Uad","PM","PM","0.70875","1","29","0.33681","0.41667","0.24653","5"
"27","Uad","PM","PM","0.68698","1","30","0.33681","0.33333","0.32986","5"
"27","Uad","PM","PM","1.0047","1","1","0.16319","0.083333","0.24653","5"
"27","Uad","PM","PM","0.71517","1","2","0.16319","0.16667","0.32986","5"
"27","Uad","PM","PM","0.60601","1","3","0.16319","0.25","0.086806","5"
"27","Uad","PM","PM","0.68458","1","4","0.16319","0.25","0.086806","5"
"27","Uad","PM","PM","0.76819","0","5","0.16319","0.16667","0.32986","5"
"27","Uad","PM","PM","0.58341","1","6","0.16319","0.33333","0.17014","5"
"27","Uad","PM","PM","0.66286","1","7","0.16319","0.16667","0.0034722","5"
"27","Uad","PM","PM","0.97108","1","8","0.16319","0.5","0.33681","5"
"27","Uad","PM","PM","1.0434","1","9","0.16319","0.33333","0.17014","5"
"27","Uad","PM","PM","0.72049","1","10","0.16319","0.083333","0.24653","5"
"27","Uad","PM","PM","0.7284","1","11","0.16319","0.33333","0.49653","5"
"27","Uad","PM","PM","0.67508","1","12","0.16319","0.33333","0.49653","5"
"27","Uad","PM","PM","0.8009","1","14","0.16319","0.33333","0.17014","5"
"27","Uad","PM","PM","0.52716","0","15","0.16319","0.25","0.086806","5"
"27","Uad","PM","PM","1.4651","1","16","0.16319","0.33333","0.49653","5"
"27","Uad","PM","PM","0.62066","1","17","0.16319","0.25","0.086806","5"
"27","Uad","PM","PM","0.87468","1","18","0.16319","0.083333","0.24653","5"
"27","Uad","PM","PM","0.78311","1","19","0.16319","0.5","0.33681","5"
"27","Uad","PM","PM","0.98335","1","20","0.16319","0.33333","0.49653","5"
"27","Uad","PM","PM","0.52698","1","21","0.16319","0.5","0.33681","5"
"27","Uad","PM","PM","0.61602","0","22","0.16319","0.33333","0.17014","5"
"27","Uad","PM","PM","0.8536","1","23","0.16319","0.5","0.33681","5"
"27","Uad","PM","PM","1.0671","0","24","0.16319","0.083333","0.24653","5"
"27","Uad","PM","PM","0.62121","1","26","0.16319","0.16667","0.0034722","5"
"27","Uad","PM","PM","0.58743","1","27","0.16319","0.16667","0.32986","5"
"27","Uad","PM","PM","0.50651","1","28","0.16319","0.16667","0.0034722","5"
"27","Uad","PM","PM","0.5887","1","29","0.16319","0.16667","0.0034722","5"
"27","Uad","PM","PM","0.64258","1","30","0.16319","0.16667","0.32986","5"
"27","Uad","PM","PM","1.2168","1","1","0.32986","0.5","0.17014","5"
"27","Uad","PM","PM","0.69486","1","2","0.32986","0.33333","0.0034722","5"
"27","Uad","PM","PM","1.0397","0","3","0.32986","0.33333","0.0034722","5"
"27","Uad","PM","PM","1.0122","0","4","0.32986","0.16667","0.16319","5"
"27","Uad","PM","PM","0.5859","1","5","0.32986","0.33333","0.33681","5"
"27","Uad","PM","PM","0.48823","1","6","0.32986","0.33333","0.33681","5"
"27","Uad","PM","PM","0.52368","1","7","0.32986","0.33333","0.33681","5"
"27","Uad","PM","PM","0.63793","1","8","0.32986","0.33333","0.0034722","5"
"27","Uad","PM","PM","0.51487","1","9","0.32986","0.33333","0.33681","5"
"27","Uad","PM","PM","0.53698","1","11","0.32986","0.41667","0.086806","5"
"27","Uad","PM","PM","0.55872","1","13","0.32986","0.33333","0.0034722","5"
"27","Uad","PM","PM","0.71125","1","14","0.32986","0.083333","0.24653","5"
"27","Uad","PM","PM","0.60994","1","15","0.32986","0.5","0.17014","5"
"27","Uad","PM","PM","0.5288","1","16","0.32986","0.5","0.17014","5"
"27","Uad","PM","PM","0.71438","1","17","0.32986","0.41667","0.086806","5"
"27","Uad","PM","PM","0.90745","1","18","0.32986","0.083333","0.24653","5"
"27","Uad","PM","PM","0.89425","1","19","0.32986","0.16667","0.49653","5"
"27","Uad","PM","PM","0.72012","1","20","0.32986","0.16667","0.49653","5"
"27","Uad","PM","PM","1.0989","0","21","0.32986","0.16667","0.16319","5"
"27","Uad","PM","PM","0.61397","1","22","0.32986","0.5","0.17014","5"
"27","Uad","PM","PM","0.69084","1","24","0.32986","0.41667","0.086806","5"
"27","Uad","PM","PM","0.63093","1","25","0.32986","0.16667","0.49653","5"
"27","Uad","PM","PM","0.68395","0","26","0.32986","0.41667","0.086806","5"
"27","Uad","PM","PM","0.63945","0","27","0.32986","0.16667","0.16319","5"
"27","Uad","PM","PM","0.8682","0","28","0.32986","0.083333","0.24653","5"
"27","Uad","PM","PM","0.66837","1","30","0.32986","0.16667","0.49653","5"
"27","Uad","PM","PM","0.651","1","1","0.17014","0.16667","0.33681","5"
"27","Uad","PM","PM","0.68074","1","2","0.17014","0.33333","0.49653","5"
"27","Uad","PM","PM","0.85158","0","3","0.17014","0.33333","0.16319","5"
"27","Uad","PM","PM","0.93516","1","4","0.17014","0.083333","0.086806","5"
"27","Uad","PM","PM","0.7669","1","5","0.17014","0.16667","0.0034722","5"
"27","Uad","PM","PM","0.5904","1","6","0.17014","0.5","0.32986","5"
"27","Uad","PM","PM","0.54859","1","7","0.17014","0.5","0.32986","5"
"27","Uad","PM","PM","0.77269","1","8","0.17014","0.5","0.32986","5"
"27","Uad","PM","PM","0.59586","1","9","0.17014","0.33333","0.16319","5"
"27","Uad","PM","PM","0.72911","1","10","0.17014","0.33333","0.49653","5"
"27","Uad","PM","PM","0.5228","1","11","0.17014","0.33333","0.49653","5"
"27","Uad","PM","PM","0.64264","1","13","0.17014","0.33333","0.16319","5"
"27","Uad","PM","PM","0.59164","1","14","0.17014","0.16667","0.33681","5"
"27","Uad","PM","PM","0.67301","1","16","0.17014","0.16667","0.0034722","5"
"27","Uad","PM","PM","0.70181","1","17","0.17014","0.16667","0.0034722","5"
"27","Uad","PM","PM","0.70337","0","18","0.17014","0.16667","0.33681","5"
"27","Uad","PM","PM","0.60907","1","19","0.17014","0.16667","0.33681","5"
"27","Uad","PM","PM","0.64006","1","20","0.17014","0.33333","0.16319","5"
"27","Uad","PM","PM","0.66798","1","21","0.17014","0.083333","0.086806","5"
"27","Uad","PM","PM","0.65557","1","22","0.17014","0.083333","0.086806","5"
"27","Uad","PM","PM","1.0674","1","23","0.17014","0.33333","0.49653","5"
"27","Uad","PM","PM","0.68598","1","24","0.17014","0.41667","0.24653","5"
"27","Uad","PM","PM","0.58435","1","25","0.17014","0.41667","0.24653","5"
"27","Uad","PM","PM","0.55136","1","26","0.17014","0.41667","0.24653","5"
"27","Uad","PM","PM","0.76077","1","27","0.17014","0.16667","0.0034722","5"
"27","Uad","PM","PM","1.2069","1","28","0.17014","0.083333","0.086806","5"
"27","Uad","PM","PM","0.52447","1","29","0.17014","0.41667","0.24653","5"
"27","Uad","PM","PM","0.5022","1","30","0.17014","0.5","0.32986","5"
"27","Uad","PM","PM","0.59669","1","1","0.0034722","0.16667","0.17014","5"
"27","Uad","PM","PM","0.60331","1","2","0.0034722","0.16667","0.16319","5"
"27","Uad","PM","PM","0.58295","1","4","0.0034722","0.16667","0.16319","5"
"27","Uad","PM","PM","0.62949","1","6","0.0034722","0.33333","0.33681","5"
"27","Uad","PM","PM","0.54841","1","7","0.0034722","0.083333","0.086806","5"
"27","Uad","PM","PM","0.5403","1","8","0.0034722","0.083333","0.086806","5"
"27","Uad","PM","PM","0.55111","1","9","0.0034722","0.25","0.24653","5"
"27","Uad","PM","PM","0.43208","0","10","0.0034722","0.25","0.24653","5"
"27","Uad","PM","PM","0.73425","1","11","0.0034722","0.5","0.49653","5"
"27","Uad","PM","PM","0.52278","1","13","0.0034722","0.16667","0.16319","5"
"27","Uad","PM","PM","0.70091","1","14","0.0034722","0.5","0.49653","5"
"27","Uad","PM","PM","0.97478","1","15","0.0034722","0.16667","0.17014","5"
"27","Uad","PM","PM","0.64628","1","16","0.0034722","0.083333","0.086806","5"
"27","Uad","PM","PM","0.66009","1","17","0.0034722","0.16667","0.16319","5"
"27","Uad","PM","PM","0.60134","1","18","0.0034722","0.25","0.24653","5"
"27","Uad","PM","PM","0.67183","1","19","0.0034722","0.33333","0.32986","5"
"27","Uad","PM","PM","0.60395","1","20","0.0034722","0.33333","0.33681","5"
"27","Uad","PM","PM","0.50674","1","21","0.0034722","0.5","0.49653","5"
"27","Uad","PM","PM","0.74891","0","22","0.0034722","0.33333","0.32986","5"
"27","Uad","PM","PM","0.54839","1","23","0.0034722","0.33333","0.33681","5"
"27","Uad","PM","PM","0.60488","1","24","0.0034722","0.16667","0.17014","5"
"27","Uad","PM","PM","0.77168","0","25","0.0034722","0.16667","0.17014","5"
"27","Uad","PM","PM","0.50048","1","27","0.0034722","0.33333","0.33681","5"
"27","Uad","PM","PM","0.63058","1","28","0.0034722","0.25","0.24653","5"
"27","Uad","PM","PM","0.62839","1","29","0.0034722","0.33333","0.32986","5"
"27","Uad","PM","PM","0.55525","1","30","0.0034722","0.33333","0.32986","5"
"27","Uad","PM","PM","0.55039","1","1","0.33681","0.41667","0.24653","5"
"27","Uad","PM","PM","0.8953","0","2","0.33681","0.5","0.16319","5"
"27","Uad","PM","PM","0.64032","1","4","0.33681","0.16667","0.49653","5"
"27","Uad","PM","PM","0.59725","1","5","0.33681","0.16667","0.49653","5"
"27","Uad","PM","PM","0.65079","1","6","0.33681","0.33333","0.32986","5"
"27","Uad","PM","PM","0.70842","1","8","0.33681","0.5","0.16319","5"
"27","Uad","PM","PM","0.75909","1","9","0.33681","0.16667","0.49653","5"
"27","Uad","PM","PM","0.67098","1","11","0.33681","0.33333","0.0034722","5"
"27","Uad","PM","PM","0.82764","1","12","0.33681","0.16667","0.17014","5"
"27","Uad","PM","PM","0.66536","0","13","0.33681","0.41667","0.24653","5"
"27","Uad","PM","PM","1.5008","1","14","0.33681","0.33333","0.0034722","5"
"27","Uad","PM","PM","0.57405","1","15","0.33681","0.33333","0.32986","5"
"27","Uad","PM","PM","0.54084","1","17","0.33681","0.25","0.086806","5"
"27","Uad","PM","PM","0.55091","1","18","0.33681","0.33333","0.0034722","5"
"27","Uad","PM","PM","1.1126","1","19","0.33681","0.16667","0.17014","5"
"27","Uad","PM","PM","0.57006","1","20","0.33681","0.16667","0.49653","5"
"27","Uad","PM","PM","0.57654","1","21","0.33681","0.5","0.16319","5"
"27","Uad","PM","PM","0.48728","1","22","0.33681","0.33333","0.32986","5"
"27","Uad","PM","PM","0.5942","1","23","0.33681","0.25","0.086806","5"
"27","Uad","PM","PM","0.57787","1","24","0.33681","0.41667","0.24653","5"
"27","Uad","PM","PM","0.7155","1","25","0.33681","0.41667","0.24653","5"
"27","Uad","PM","PM","0.90167","0","26","0.33681","0.25","0.086806","5"
"27","Uad","PM","PM","0.74406","1","27","0.33681","0.33333","0.32986","5"
"27","Uad","PM","PM","0.58472","1","28","0.33681","0.5","0.16319","5"
