,a_Intercept,a_Intercept_std,"a_C(stim, Treatment('Rem'))[T.Con]","a_C(stim, Treatment('Rem'))[T.Uad]",v_Intercept,v_Intercept_std,"v_C(stim, Treatment('Rem'))[T.Con]","v_C(stim, Treatment('Rem'))[T.Uad]",t_Intercept,t_Intercept_std,"t_C(stim, Treatment('Rem'))[T.Con]","t_C(stim, Treatment('Rem'))[T.Uad]"
63,1.327797334639861,0.1716808013370233,-0.07953687822339986,0.030104941240252408,2.03475792523853,0.6538717897672327,0.16919826177113642,-0.007379115501700728,0.4394669564925059,0.042767238126807744,-0.025154747893501455,-0.0036114661203678388
64,1.3048197912887232,0.221130727250965,-0.08343821336431181,0.029832895628859248,1.7573958356200614,0.7940221068436939,0.1972214041131456,-0.029754081562731495,0.4453565776678905,0.048088127149323825,-0.02462179806588635,-0.0022727332066591623
65,1.282372678787238,0.19261936735724436,-0.08429819335681953,0.02987345314403406,1.8585525139024872,0.6296293479335533,0.16826395480681802,-0.04185597178555796,0.45968059643533415,0.0475376188509381,-0.02436233716062258,-0.004153952909984755
66,1.2831248858903141,0.1666342207055879,-0.08149227954602829,0.0076105450270150116,1.847041159313272,0.6385936428352941,0.17970926583597452,-0.024998195293996432,0.4418580913773194,0.03995755784231655,-0.02514585843310546,-0.0022381251664463572
67,1.323400402585672,0.16964229582916873,-0.08234276819381563,0.02584837981841978,1.752641418009037,0.8288954247257658,0.1907797780367893,-0.03873722296234218,0.45315559532493965,0.047879835864847564,-0.024918587309027712,-0.003550994293580789
68,1.330428542728111,0.1860389125625953,-0.08623603666739224,0.02092853827080892,1.7757024639820207,0.653394721241055,0.1838480193987138,-0.038080639797218194,0.4520974379439521,0.04489676209057983,-0.024811766527351672,-0.003814851795857844
69,1.2839012256023643,0.19263180686565412,-0.0943837825807056,0.013838869110278294,2.042033283134807,0.6435193285986718,0.18192075650308082,-0.00935751932626916,0.4461867848121645,0.04889828053878309,-0.024005367779588054,-0.002649779030011533
70,1.29139543348808,0.1890000303631548,-0.10228540471428257,0.0038430209725980554,1.674317769393109,0.7165220703844201,0.14536074900468124,-0.0650999621948953,0.4506764881397266,0.04781538327368122,-0.024146338289360116,-0.0030498991054241694
71,1.2858472499197433,0.1816531085698064,-0.09780560094421657,0.02062869857578333,1.8140548545517292,0.7407606893620902,0.1567478776059083,-0.07360177315522567,0.4551474084938486,0.038217960556614916,-0.024409735481241437,-0.0031648161399851302
72,1.3003763640578507,0.15978535836604052,-0.07757834559564564,0.019832254862506442,1.711126208140077,0.5447916991183264,0.15453477951947497,-0.07353132590376657,0.45283832632245313,0.03918326793352544,-0.02422863389306301,-0.002868635736928167
73,1.3065824414866407,0.1880427923197032,-0.08758786245585407,0.016586763992007758,1.927579985957718,0.6698110141451139,0.17358778878302616,-0.04394528851453883,0.4528825596664351,0.04781524094886203,-0.02463912136200941,-0.0021870902547781864
74,1.3129902811535987,0.19865099590627533,-0.09379744750046233,0.02644549709950464,1.8268234331730568,0.6087691605728586,0.16479416549436923,-0.06527484245312073,0.44421772438984736,0.044113270363092816,-0.023401174935967044,-0.003418124672348139
75,1.2715441488413324,0.1597362751291339,-0.08255040693464752,0.02626554952303785,1.911945070548117,0.6784133750829165,0.18593329578181905,-0.05414123405594725,0.46311177883511284,0.050577944101480324,-0.025165906023777274,-0.003295546378207556
76,1.309014282750791,0.21273272203746801,-0.06858927708846416,0.022727234685813807,1.915412556927959,0.7593763484488296,0.20327962026245475,-0.05475817433103799,0.43987213916230816,0.03895851739259942,-0.026549210999708427,-0.004075798454059053
77,1.2687762829673728,0.2379582256247261,-0.08501518686448466,0.03573368683289854,1.746805681462942,0.8247979354766607,0.15400987671802466,-0.04147571383495495,0.45410661937326985,0.04028488587688369,-0.026436676281555292,-0.0061715353269940765
78,1.2688303722858847,0.13572749757991912,-0.08179835831297741,0.02870924935035488,1.9816558054580173,0.6879921438093306,0.15181706669833955,-0.0632398492469865,0.4615631627063375,0.048919453262406765,-0.025390709836747065,-0.005519203989419659
79,1.3665231304121717,0.26340035384455474,-0.0783260744364111,0.02623961790669598,1.7743344687336722,0.7676715297700916,0.18423173614769578,-0.034028931421248965,0.4457594075342914,0.04506086755752724,-0.026381828766693025,-0.006493780844795212
80,1.2878295273889269,0.18421626779585284,-0.07591487795494381,0.030778225694431567,1.8085501046420387,0.6672299312623734,0.2170913830325031,-0.03018658524174237,0.4574450161393412,0.048230814840950514,-0.02587552206293495,-0.003992113579440644
81,1.3036450048262718,0.20417307799231488,-0.08183745965266205,0.027677598015409508,1.6390369250739063,0.75449335302019,0.21517858424168673,-0.03786105408617964,0.44845560576668614,0.05404867655478963,-0.02519663737778494,-0.005386124218986262
82,1.2769982191463503,0.19336599410550334,-0.07857885135243087,0.0043417716256026456,1.928195432001397,0.7062541043214814,0.17636703891384917,-0.06671209387008026,0.4353544476567704,0.056993111465753664,-0.027005380446770755,-0.004329121187949802
83,1.3194692484697468,0.2138373864673918,-0.0748748868872565,0.014423574950067432,1.8573698539172063,0.5996831633587869,0.18617059644576367,-0.035964233710172856,0.4677589728811261,0.04908149267303154,-0.026526267692999077,-0.003027080438030008
84,1.2695610602363105,0.1999745145209073,-0.0781757122048079,0.018342417014889582,1.7904942204565022,0.7827038195966409,0.18280957706716397,-0.08143642466957338,0.45844590948094377,0.04994286012324649,-0.026277803536394022,-0.002559089294879583
85,1.2927025302116952,0.21445281953413953,-0.0918316258086845,0.02187234943582257,1.7954135203623638,0.5813257768614268,0.13435465612656977,-0.04557731042399453,0.45340903472562555,0.04647500448625748,-0.025135162527286703,-0.0031656622862746373
86,1.317102121738175,0.2054872958683151,-0.09360729428189866,0.013274885426375565,1.7727001000988631,0.7341705138867447,0.18901867764617952,-0.041940006109769654,0.4656937170590772,0.048086646092611034,-0.023486736326260263,-0.001306086356599442
87,1.260350267677666,0.1977123014361114,-0.10067899252251096,0.011121831889527072,1.8256284884059963,0.5884603972382995,0.16944789892544915,-0.050038395408877,0.4336691871307268,0.05131341222913001,-0.02244490985668982,-0.0010398239823184007
88,1.28207796598818,0.17996969305844468,-0.09461415183360293,0.021039757346934144,1.7763980738836587,0.634874586936001,0.1415252216498747,-0.03279244972596278,0.463425258962948,0.042104475243683936,-0.023315719661936348,-0.0011957789701222106
89,1.326595825231307,0.1871425344455922,-0.08826256589983547,0.018844504556696375,1.8528412070264777,0.5708931655451985,0.17211812784391944,-0.007331235831927518,0.4592787505699113,0.04715398517246154,-0.023526518434090402,-0.0009963539711680732
90,1.282014505448765,0.19544168681526047,-0.07840659035503598,0.025730139490061806,1.9471680024815803,0.5932446930181864,0.20890653656261188,-0.007092970699857454,0.45438772575719544,0.04715784839673984,-0.025096141624183544,-0.0035234693619554903
91,1.2878392960887461,0.17114381403311663,-0.09076029748789102,0.01786070966642142,1.8214883136266564,0.6756139302793358,0.19678798180380586,-0.034082859235216915,0.45011522349882205,0.04154820903108801,-0.023477678064791303,-0.0028467534176735265
92,1.2640398655934109,0.196885248221171,-0.09728149991811973,0.020327860926044203,1.8312260661394053,0.5943652583116339,0.16458277736849947,-0.06039208644337529,0.44386593792605067,0.04390831251619136,-0.023651741208187447,-0.0027993544336138397
93,1.2647948326757938,0.14715331848041835,-0.0951577349648646,0.016521443009488664,1.7870825631340352,0.6514328413235,0.16704339637200694,-0.0429506966646508,0.443410265374485,0.03804651901106597,-0.023360778791637726,-0.0027967372912985756
94,1.30733359550818,0.17066348969724576,-0.10099374625555213,-0.0022560478216738546,1.8432042146962053,0.6619095444088599,0.17373287481826244,-0.04827515402895802,0.4508161538807046,0.04821345427650286,-0.023472924033654908,5.2550572574314516e-05
95,1.3124391241000333,0.19614466324424007,-0.0849388656622544,-0.00139429110495283,1.736610383861312,0.8566778558083653,0.1606840053406895,-0.03743420200379248,0.44964943346908487,0.04584102622905855,-0.024611899431555728,0.000438442740153179
96,1.2732296797910154,0.22667058799573886,-0.0827162521015726,0.018379084431210186,1.7081002667822716,0.6987694006738967,0.18437503498495414,-0.03281380349856315,0.4585362028540408,0.0411954419566685,-0.023202796784223732,-0.000402079244739696
97,1.3099408495847833,0.17267751444602453,-0.06774823611663311,0.025258174223628235,1.8463701785252578,0.7039102340374404,0.21730468452177026,-0.042729425007601504,0.4499072336977188,0.04617214248018116,-0.024607737230102508,-0.0007295771371072426
98,1.3198786590906868,0.2092379353904401,-0.07530497027493141,0.022355300897989178,1.8272201945277924,0.719845253538302,0.19995749194224502,-0.03076168124018172,0.44032999876097045,0.040954819784394386,-0.023837978725155994,-0.0011652348229806756
99,1.2679176621393942,0.20487783718808017,-0.07079093815517375,0.029742967993994764,1.503236164173308,0.6276015660877362,0.1961359754460681,-0.028478295675650106,0.4515065069374245,0.04130798108760392,-0.023846869250845774,-0.0012634717854126051
100,1.2896972906389434,0.21195093661507372,-0.07320277688973709,0.02587826027687665,1.765198853679227,0.7262644352995009,0.1943336378127967,-0.023478395604180843,0.46184116449148593,0.039041472641996894,-0.022808986006113086,-0.0013407807708579367
101,1.3454043626960774,0.17768506890133604,-0.08038714126146243,0.019392004858288337,1.5956166480148193,0.6137234064083149,0.1709936678301833,-0.03459707218169109,0.4516554831367004,0.04842304269751374,-0.024646248911609932,-0.0010465992580661432
102,1.305089926734638,0.17937740550053502,-0.07509286757230287,0.031174386558454673,1.8872854314639986,0.6445005140944545,0.14158937361312238,-0.06583607173043984,0.4365796958669298,0.04642951027373178,-0.026168289669971617,-0.004442623551203857
103,1.2767638898238745,0.19438485512555556,-0.0703373116634884,0.024060658145303546,1.826833369110269,0.7050864251105149,0.15642961171888364,-0.08305216250470773,0.44865124758486663,0.045519678422010865,-0.02738644299498308,-0.002523817361134646
104,1.2872726147945772,0.17073690380242154,-0.08066274754640693,0.025631228716777837,1.8548380731870457,0.6452372499668594,0.18086298655852892,-0.082732723480692,0.4532675041404605,0.04718424950687006,-0.027234156373111496,-0.006115577792034077
105,1.2659573053549982,0.1926630912671169,-0.06139249752481862,0.032777184570880705,1.7463829059515235,0.6553578799908985,0.13644053551481125,-0.10322286683762195,0.4459710558031158,0.038449001292154256,-0.028774811343859046,-0.005306177743140938
106,1.2815360922147543,0.16767990887606704,-0.055897469113610154,0.02927456658077508,1.7999657830823217,0.7641751912393966,0.16920087392741479,-0.10452191704371397,0.4479301871013884,0.05389646039640153,-0.028254178822889768,-0.005845183848914429
107,1.240780557237387,0.1520341286323199,-0.06881325195617279,0.03349998769914997,1.9222653876272235,0.7680638063576857,0.20139612981146876,-0.04848445260995879,0.4523026867327927,0.0446420757679238,-0.027247926331389304,-0.005751074151410226
108,1.28395109399402,0.20320376567902182,-0.06841454674442382,0.020914066681957534,1.9696055034312023,0.7256445926947898,0.19526973568762443,-0.048550918036481885,0.45465117809718963,0.04177252184280911,-0.0267274143414011,-0.0051978972750755656
109,1.3436304995232817,0.2301781567501141,-0.06524242946082656,0.02148810226265635,1.8986223426309226,0.6558272393529825,0.20701334662744647,-0.046642698719081124,0.4487742580593357,0.03692330075584957,-0.02783959031585204,-0.0046383328554964924
110,1.2771913028760606,0.26621359041370984,-0.06960307419602718,0.02388513983182783,1.9091051533604513,0.5604975672988949,0.21483802566313068,-0.027871801482159744,0.44718533807278926,0.041580627347512084,-0.02801122133931795,-0.005498539175008795
111,1.2694547879849154,0.19426293760485605,-0.0724896713320432,0.03123010012175713,1.7053816736166238,0.608421658212303,0.2176736139129981,-0.01282006694634414,0.4427489033916819,0.040326014939635425,-0.0259224530079682,-0.0021366789315702722
112,1.3186072334355374,0.1663700679896744,-0.06284555438783129,0.0263552376979405,1.7688586751389483,0.5983612978801145,0.24118599621254955,-0.02296934268580799,0.45213330575366095,0.045189298297170284,-0.026853440657690162,-0.003379567413400994
113,1.263733465362619,0.19200599894672,-0.06352984870380528,0.027885651329202458,1.7993865814044436,0.6100038496342117,0.20000372879083994,-0.05860476949369679,0.4482421668191232,0.04337559805569167,-0.026127123464852943,-0.004851103678932451
114,1.2838691655783314,0.17718285485041546,-0.07313455171295177,0.024010480177711697,1.7434228879272653,0.7366641772347817,0.1981717113731164,-0.011475341923784577,0.4522330743640641,0.045140966191056904,-0.028107736596438747,-0.0044155018882786265
115,1.2587427641768676,0.16537668151239085,-0.07630036654735961,0.04130007922853002,1.8644286659634783,0.690019298885004,0.17086366215978413,-0.04582177374824236,0.4370276615933512,0.046083574032548,-0.025970757817288276,-0.006823811207928132
116,1.2858775307171841,0.1970147212703155,-0.0787764409975085,0.025044877708269922,1.8738353951477116,0.7252893188336692,0.16924167057426184,-0.05567564885522806,0.44137208547549023,0.04286893093596039,-0.02683376224542372,-0.003309479369280298
117,1.2819765053417456,0.19518721799435765,-0.07583224485288284,0.018168818335581368,1.7026892527833675,0.6181076701026764,0.1898729496796627,-0.10654604125464649,0.45962653366770634,0.03890956443650739,-0.02512142898145163,-0.0036794608572564003
118,1.3231227006709503,0.1739078336785084,-0.07499073188016764,0.027339865072960427,2.0237967167208732,0.6370180610547647,0.16197661114359754,-0.07348681118306757,0.45797396885492353,0.053830092999774065,-0.025372212783112403,-0.0054985795343789065
