,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_Intercept_std,0.04513235539835529,0.005856314061148043,0.03526425668722476,0.04093743411192847,0.044595032228177955,0.04858072957481048,0.05860612470134706,8.459068251789656e-05
t_Intercept_subj.1,0.4403646302552773,0.003540180433626335,0.4332640676247351,0.43800792843035097,0.4404197879754158,0.44274282772093965,0.44711465641850595,6.019037915590945e-05
t_Intercept_subj.2,0.42986807694170764,0.002540644752585587,0.42499725263099175,0.4281334592797148,0.42981351036969245,0.43154858478133473,0.4350257059919029,3.850372672516746e-05
t_Intercept_subj.3,0.3829152897668871,0.0027565003456120796,0.37732856562516026,0.38109485487496797,0.3830031067358057,0.3847745037332127,0.38809294070858336,4.8402390426503195e-05
t_Intercept_subj.4,0.45049589225116654,0.00401322218910251,0.442268913869211,0.44774326364215195,0.4507860831905902,0.4534023292700032,0.45760010038402477,8.174606454956418e-05
t_Intercept_subj.5,0.4659323859195753,0.009533609136610853,0.4389108145042695,0.4625571602073177,0.46781942220615347,0.4719476536889284,0.47879049101618043,0.0007326637306756718
t_Intercept_subj.6,0.38545230212088544,0.0033207820463377682,0.37874501247684567,0.38325110355838615,0.38563404909416876,0.38779236640407233,0.391378783191676,6.710482127336595e-05
t_Intercept_subj.7,0.4045098046787048,0.004945440510792661,0.3956681353742506,0.4007551028449321,0.404073404376341,0.4086077073977401,0.4133942769779071,9.506554262710221e-05
t_Intercept_subj.8,0.4359506706636737,0.003638379443826081,0.42963694593123525,0.43367728034927927,0.43566555893781167,0.43780281501862217,0.4447787172679777,7.094963275055685e-05
t_Intercept_subj.9,0.4984984610714433,0.0023083075042205623,0.4945413072117936,0.49697999227245354,0.49827903758266157,0.49974374851373543,0.5039474275395424,3.851123000815246e-05
t_Intercept_subj.10,0.3912143846148273,0.0022465128122097474,0.38721111796638713,0.38972853596896007,0.3910808133785131,0.39247517463441634,0.396356732688533,4.0628554219145896e-05
t_Intercept_subj.11,0.41597836417717315,0.0032862329447511033,0.40933411880400766,0.41380895097634546,0.4160122561540317,0.41818805397165737,0.42235236165240936,5.603925897624844e-05
t_Intercept_subj.12,0.3916346738174307,0.0028349666911851356,0.3855969853585632,0.3897545890958507,0.391769551719753,0.3935941810614412,0.3967780479693147,5.55080769812665e-05
t_Intercept_subj.13,0.5354328336053921,0.004819468886481491,0.5258194588980464,0.5322122505274862,0.5354737536037938,0.5386633314350704,0.5447800801742225,7.47941541682225e-05
t_Intercept_subj.14,0.5625995020397203,0.003520550285278517,0.5561967643590499,0.5601735729991607,0.5624239747799545,0.5648141656477447,0.5700497673663322,5.554606788791529e-05
t_Intercept_subj.15,0.4453419008581679,0.0027559750466764057,0.43886631316540997,0.44382477077780214,0.4457402391502521,0.4472138689005873,0.44977188739164115,4.163923145169414e-05
t_Intercept_subj.16,0.4258860011608513,0.004435734943281193,0.41793574807738726,0.4229014094656667,0.42563480063312265,0.4285266950809903,0.43580642215523707,8.706689596300242e-05
t_Intercept_subj.17,0.40664178634624004,0.003119967759349818,0.400650775717838,0.4046805756244889,0.40651113837271735,0.40851686511302115,0.4133703533006995,5.0260820563352485e-05
t_Intercept_subj.18,0.4569614530740018,0.0026520756216042943,0.4522757993738115,0.4552011551810378,0.45681923637652616,0.458516352510106,0.4630183042168189,5.070880169869692e-05
t_Intercept_subj.19,0.43560890556902976,0.0032140847925413865,0.42918991278711194,0.43339548514717224,0.4357745906676121,0.43796212695966996,0.4414494358162986,7.465318531590134e-05
t_Intercept_subj.20,0.48987529045502226,0.005493769390357458,0.47899432778243756,0.4861411993978671,0.4901054994265051,0.4939470879985711,0.49986731038263954,0.00011912712929985159
t_Intercept_subj.21,0.4128838112898624,0.002166248120867097,0.4085820509903755,0.41145935122276894,0.41288758938494863,0.41431758781285405,0.4171864940450328,3.963919404835471e-05
t_Intercept_subj.22,0.4036607116213077,0.00576522100346473,0.3938687780259178,0.3989454267435007,0.40318647795542295,0.40861922191424055,0.4139216548256952,0.0001122620417643579
t_Intercept_subj.23,0.4316948934725204,0.0030804488671909566,0.42557283687763525,0.42971286050022106,0.43167873841934684,0.4336340597335278,0.4380686407921152,5.7720971971500406e-05
t_Intercept_subj.24,0.49045652138128915,0.003918775298406887,0.48250896372083535,0.4878958076501418,0.4905428703891693,0.49312468605873927,0.4980166997977728,6.140287233175173e-05
t_Intercept_subj.25,0.5605295493450779,0.0030022097789109727,0.5546151883271131,0.5584757270908574,0.5605137232995078,0.5625922899870885,0.5663012620089108,5.05926919814531e-05
t_Intercept_subj.26,0.4417030805421178,0.003002248893394172,0.4344298342996069,0.44008877417065323,0.44198188837823055,0.4437435019249345,0.4467528604693033,6.295016496105645e-05
t_Intercept_subj.27,0.45595059761643825,0.0029899268103027316,0.44988790614639795,0.4538769769953892,0.4561112507280481,0.4580143275858598,0.46147663090046187,6.185313214574687e-05
t_Intercept_subj.28,0.4614664389031186,0.004779709937675523,0.45267071758723126,0.45820004843809625,0.46119344499366377,0.4644562118700244,0.4716930195244378,8.905879042162666e-05
t_Intercept_subj.29,0.4705076508140485,0.004442706096047891,0.4610129585608721,0.46768332304519655,0.47087977091489974,0.47375989971461874,0.4780185530924684,0.0001115283007588394
t_Intercept_subj.30,0.4206149605900241,0.0028176117707842136,0.41519102499982474,0.4186653326149156,0.42059537966423965,0.42257048798208846,0.42624098249126813,4.969553228560751e-05
t_Intercept_subj.31,0.4223568484715786,0.0017538097033102074,0.4186440944023026,0.4213070166646234,0.42239888249470325,0.4234701565860442,0.4257753704002127,3.2194605779372896e-05
t_Intercept_subj.32,0.43859154727037164,0.004247760749193398,0.4301437782506156,0.4356472999704561,0.4386341752498802,0.44164654107769086,0.4465901046471664,7.456379793434518e-05
t_Intercept_subj.33,0.46264410399893224,0.0025696580444919373,0.45729041234868517,0.4610003536872143,0.46277921046161935,0.4644600129929702,0.46728253645523565,4.0082948555756335e-05
t_Intercept_subj.34,0.43586187791972936,0.0027424464300652663,0.4300550598843381,0.43415162806913227,0.4359369383427847,0.43783247614230697,0.4407757492384948,4.3328158073235886e-05
t_Intercept_subj.35,0.49710996481798103,0.00540943467657012,0.487790380406014,0.4932318770856276,0.49647978180033664,0.500725574347545,0.5086782989879832,8.371644601515471e-05
t_Intercept_subj.36,0.44081401685598504,0.001964104361915272,0.43725491274567235,0.439524073262044,0.44075207201446476,0.4419756238254397,0.44510106361309465,3.792226336753783e-05
"t_C(stim_PM, Treatment('PM'))[T.noPM]",-0.023521150307084703,0.0010829115078676776,-0.02560257734243436,-0.024271972065649954,-0.023511349130551855,-0.022782110600002636,-0.02140443882618103,2.9345789320789042e-05
