,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_Intercept_subj.6,2.3561411890277486,0.07857700517116853,2.201404834968996,2.3031869335316437,2.3565481587059027,2.409476335047393,2.5124597490328817,0.0012197365027565694
v_Intercept_subj.7,1.5796882206315963,0.06325127301491394,1.457496584987319,1.5367986611241677,1.577624281854901,1.6219125888437902,1.7069732106527205,0.0009530582072271653
v_Intercept_subj.8,2.1689873730536595,0.06761414380225905,2.0397389597823588,2.12201261086213,2.1687041468367414,2.214336902653627,2.3050774334797355,0.001111094187562725
v_Intercept_subj.9,0.9149684173543581,0.06046953500635183,0.796186111828161,0.8742310197654772,0.9157115287344642,0.9564441422062276,1.031257794248646,0.0009697038571513907
v_Intercept_subj.10,2.596448777382421,0.08252597654103999,2.4351458374100177,2.5397643936563616,2.5959622541433163,2.653625610728176,2.7568617677015137,0.0011888441995148227
v_Intercept_subj.11,1.6866713884901607,0.06149649761085721,1.5655038558160506,1.6447348558296409,1.6863335249675082,1.7278727451303442,1.8079709379921274,0.0009566691124315721
v_Intercept_subj.12,2.2975964413929653,0.07754343944303668,2.14843702034712,2.2432780627486832,2.297206113806392,2.349858081744752,2.4486201931449263,0.0011793941623343758
v_Intercept_subj.13,1.4366407286035898,0.05054168853555155,1.3399696992810237,1.402172469829543,1.4362413832502117,1.4707014477720026,1.5368992194976832,0.0008518379139893608
v_Intercept_subj.14,0.6005006116455707,0.04829151970257665,0.5074324443410035,0.5673977323512702,0.6004279220048495,0.6333035497428441,0.6932408459693894,0.0007084500933380953
v_Intercept_subj.15,1.264251439182592,0.062438787908351744,1.1409288484164342,1.2220406842539695,1.2644840326608375,1.3071319737936462,1.3840909449184988,0.000940215213578203
v_Intercept_subj.16,1.3960040447467528,0.05247910034801741,1.2911463798142697,1.3609151680174019,1.3958254280848226,1.4314644910016419,1.499884537156808,0.0007771303620555837
v_Intercept_subj.17,1.1885256955679722,0.06129734350777314,1.0691358470657044,1.1476562317895742,1.1881997282790064,1.2299249083220976,1.306543740660295,0.0008771545785965687
